,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,197.66649171001617,100,0.0036706000100821257,"[19, 3, 18, 6, 13, 4, 0, 17, 12, 11, 15, 10, 9, 2, 16, 7, 8, 1, 5, 14]",False,100,0.2,100
1,10,153.53540475023763,1111,2.985765299992636,"[16, 5, 10, 11, 3, 6, 1, 18, 2, 19, 4, 17, 7, 13, 8, 9, 15, 0, 12, 14]",False,100,0.2,100
2,20,153.53540475023763,2121,5.8977062000194564,"[16, 5, 10, 11, 3, 6, 1, 18, 2, 19, 4, 17, 7, 13, 8, 9, 15, 0, 12, 14]",False,100,0.2,100
3,50,153.53540475023763,5151,14.659604299988132,"[16, 5, 10, 11, 3, 6, 1, 18, 2, 19, 4, 17, 7, 13, 8, 9, 15, 0, 12, 14]",False,100,0.2,100
4,100,153.53540475023763,10201,29.311625399976037,"[16, 5, 10, 11, 3, 6, 1, 18, 2, 19, 4, 17, 7, 13, 8, 9, 15, 0, 12, 14]",False,100,0.2,100
5,0,197.66649171001617,100,0.003514600044582039,"[19, 3, 18, 6, 13, 4, 0, 17, 12, 11, 15, 10, 9, 2, 16, 7, 8, 1, 5, 14]",False,100,0.4,100
6,10,133.77569376269255,1114,3.051624100015033,"[6, 5, 0, 11, 3, 4, 12, 18, 2, 1, 14, 17, 8, 9, 19, 10, 15, 13, 7, 16]",False,100,0.4,100
7,20,133.77569376269255,2124,5.970543600036763,"[6, 5, 0, 11, 3, 4, 12, 18, 2, 1, 14, 17, 8, 9, 19, 10, 15, 13, 7, 16]",False,100,0.4,100
8,50,133.77569376269255,5154,14.709523400000762,"[6, 5, 0, 11, 3, 4, 12, 18, 2, 1, 14, 17, 8, 9, 19, 10, 15, 13, 7, 16]",False,100,0.4,100
9,100,133.77569376269255,10204,29.267337500001304,"[6, 5, 0, 11, 3, 4, 12, 18, 2, 1, 14, 17, 8, 9, 19, 10, 15, 13, 7, 16]",False,100,0.4,100
10,0,197.66649171001617,100,0.003570800006855279,"[19, 3, 18, 6, 13, 4, 0, 17, 12, 11, 15, 10, 9, 2, 16, 7, 8, 1, 5, 14]",False,100,0.6,100
11,10,125.56330165197227,1111,3.108388799999375,"[13, 7, 6, 15, 8, 3, 5, 0, 11, 10, 1, 4, 18, 9, 19, 17, 14, 12, 2, 16]",False,100,0.6,100
12,20,125.56330165197227,2121,6.126521400001366,"[13, 7, 6, 15, 8, 3, 5, 0, 11, 10, 1, 4, 18, 9, 19, 17, 14, 12, 2, 16]",False,100,0.6,100
13,50,125.56330165197227,5151,14.870864600001369,"[13, 7, 6, 15, 8, 3, 5, 0, 11, 10, 1, 4, 18, 9, 19, 17, 14, 12, 2, 16]",False,100,0.6,100
14,100,125.56330165197227,10201,29.3925075000152,"[13, 7, 6, 15, 8, 3, 5, 0, 11, 10, 1, 4, 18, 9, 19, 17, 14, 12, 2, 16]",False,100,0.6,100
15,0,197.66649171001617,100,0.003557699965313077,"[19, 3, 18, 6, 13, 4, 0, 17, 12, 11, 15, 10, 9, 2, 16, 7, 8, 1, 5, 14]",False,100,0.8,100
16,10,148.03087119930206,1113,3.140159100003075,"[4, 16, 7, 14, 17, 8, 15, 2, 6, 13, 19, 12, 5, 9, 0, 11, 10, 18, 3, 1]",False,100,0.8,100
