,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
69,100,21.0,8024,1.6882277000000272,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,400,0.4,100
70,0,3.0,400,0.010507899999993242,"[2, 5, 1, 0, 0, 2, 1, 2, 4, 5, 1, 0]",False,400,0.6,100
71,10,16.0,4415,0.8001042000000211,"[1.0, 3.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 1.0]",False,400,0.6,100
72,20,17.0,8426,1.59212389999999,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 1.0, 2.0, 2.0, 2.0]",False,400,0.6,100
73,50,17.0,10431,1.9902137999999923,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 1.0, 2.0, 2.0, 2.0]",False,400,0.6,100
74,100,17.0,10431,1.9902137999999923,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 1.0, 2.0, 2.0, 2.0]",False,400,0.6,100
75,0,3.0,400,0.009109399999999823,"[2, 5, 1, 0, 0, 2, 1, 2, 4, 5, 1, 0]",False,400,0.8,100
76,10,11.0,4412,0.9783416999999872,"[5.0, 0.0, 3.0, 5.0, 3.0, 3.0, 3.0, 0.0, 4.0, 5.0, 3.0, 3.0]",False,400,0.8,100
77,20,11.0,5214,1.24146879999995,"[5.0, 0.0, 3.0, 5.0, 3.0, 3.0, 3.0, 0.0, 4.0, 5.0, 3.0, 3.0]",False,400,0.8,100
78,50,11.0,5214,1.24146879999995,"[5.0, 0.0, 3.0, 5.0, 3.0, 3.0, 3.0, 0.0, 4.0, 5.0, 3.0, 3.0]",False,400,0.8,100
79,100,11.0,5214,1.24146879999995,"[5.0, 0.0, 3.0, 5.0, 3.0, 3.0, 3.0, 0.0, 4.0, 5.0, 3.0, 3.0]",False,400,0.8,100
