,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
867,12,35.32252649997827,61.0,3919.0,False,300,0.2,1000
868,13,38.24903720000293,61.0,4220.0,False,300,0.2,1000
869,14,41.16402399993967,60.0,4522.0,False,300,0.2,1000
870,15,44.08478309994098,60.0,4823.0,False,300,0.2,1000
871,16,47.00506679993123,60.0,5124.0,False,300,0.2,1000
872,17,49.91456669999752,60.0,5425.0,False,300,0.2,1000
873,18,52.82088200002909,60.0,5726.0,False,300,0.2,1000
874,19,55.73225659993477,60.0,6027.0,False,300,0.2,1000
875,20,58.642442199983634,60.0,6328.0,False,300,0.2,1000
876,21,61.549304499989375,60.0,6629.0,False,300,0.2,1000
877,22,64.45675839995965,60.0,6930.0,False,300,0.2,1000
878,23,67.36440510000102,60.0,7231.0,False,300,0.2,1000
879,24,70.26971449994016,60.0,7532.0,False,300,0.2,1000
880,25,73.17947179998737,60.0,7833.0,False,300,0.2,1000
881,26,76.09399480000138,60.0,8134.0,False,300,0.2,1000
882,27,79.01066229993012,60.0,8435.0,False,300,0.2,1000
883,28,81.92594260000624,60.0,8736.0,False,300,0.2,1000
884,29,84.83604259998538,60.0,9037.0,False,300,0.2,1000
885,30,87.74678209994454,60.0,9338.0,False,300,0.2,1000
886,31,90.66140560002532,60.0,9639.0,False,300,0.2,1000
887,32,93.57170269999187,60.0,9940.0,False,300,0.2,1000
888,33,96.50615329993889,60.0,10241.0,False,300,0.2,1000
889,34,99.43732339993585,60.0,10542.0,False,300,0.2,1000
890,35,102.36771719995886,60.0,10843.0,False,300,0.2,1000
891,36,105.29197269992437,60.0,11144.0,False,300,0.2,1000
892,37,108.1953781999182,60.0,11445.0,False,300,0.2,1000
893,38,111.10759709996637,60.0,11746.0,False,300,0.2,1000
894,39,114.02206129999831,60.0,12047.0,False,300,0.2,1000
895,40,116.96310789999552,60.0,12348.0,False,300,0.2,1000
896,41,119.90529489994515,60.0,12649.0,False,300,0.2,1000
897,42,122.81446309993044,60.0,12950.0,False,300,0.2,1000
898,43,125.72531909996178,60.0,13251.0,False,300,0.2,1000
899,44,128.63510109996423,60.0,13552.0,False,300,0.2,1000
900,45,131.55100999993738,60.0,13853.0,False,300,0.2,1000
901,46,134.4616771999281,60.0,14154.0,False,300,0.2,1000
902,47,137.37326100002974,60.0,14455.0,False,300,0.2,1000
903,48,140.2902673999779,60.0,14756.0,False,300,0.2,1000
904,49,143.2035418000305,60.0,15057.0,False,300,0.2,1000
905,50,146.1096137999557,60.0,15358.0,False,300,0.2,1000
906,51,149.01714849995915,60.0,15659.0,False,300,0.2,1000
907,52,151.92027599993162,60.0,15960.0,False,300,0.2,1000
908,53,154.8337121999357,60.0,16261.0,False,300,0.2,1000
909,54,157.75588539999444,60.0,16562.0,False,300,0.2,1000
910,55,160.6811899000313,60.0,16863.0,False,300,0.2,1000
911,56,163.60761870001443,60.0,17164.0,False,300,0.2,1000
912,57,166.53493900003377,60.0,17465.0,False,300,0.2,1000
913,58,169.44061239995062,60.0,17766.0,False,300,0.2,1000
914,59,172.34820130001754,60.0,18067.0,False,300,0.2,1000
915,60,175.253463299945,60.0,18368.0,False,300,0.2,1000
916,61,178.15695510001387,60.0,18669.0,False,300,0.2,1000
917,62,181.05814390000887,60.0,18970.0,False,300,0.2,1000
918,63,183.97370839992072,60.0,19271.0,False,300,0.2,1000
919,64,186.88142009999137,60.0,19572.0,False,300,0.2,1000
920,65,189.78522049996536,60.0,19873.0,False,300,0.2,1000
921,66,192.68739670002833,60.0,20174.0,False,300,0.2,1000
922,67,195.59159199998248,60.0,20475.0,False,300,0.2,1000
923,68,198.506544200005,60.0,20776.0,False,300,0.2,1000
924,69,201.4243496999843,60.0,21077.0,False,300,0.2,1000
925,70,204.3454628000036,60.0,21378.0,False,300,0.2,1000
926,71,207.26248959999066,60.0,21679.0,False,300,0.2,1000
927,72,210.18950290000066,60.0,21980.0,False,300,0.2,1000
928,73,213.11747920000926,60.0,22281.0,False,300,0.2,1000
929,74,216.03921319998335,60.0,22582.0,False,300,0.2,1000
930,75,218.95233529992402,60.0,22883.0,False,300,0.2,1000
931,76,221.86743500002194,60.0,23184.0,False,300,0.2,1000
932,77,224.77787949994672,60.0,23485.0,False,300,0.2,1000
933,78,227.6865709000267,60.0,23786.0,False,300,0.2,1000
934,79,230.6011006999761,60.0,24087.0,False,300,0.2,1000
935,80,233.52832749998197,60.0,24388.0,False,300,0.2,1000
936,81,236.45323199999984,60.0,24689.0,False,300,0.2,1000
937,82,239.3745867999969,60.0,24990.0,False,300,0.2,1000
938,83,242.29322320001666,60.0,25291.0,False,300,0.2,1000
939,84,245.21189039992169,60.0,25592.0,False,300,0.2,1000
940,85,248.1323121000314,60.0,25893.0,False,300,0.2,1000
941,86,251.06073639995884,60.0,26194.0,False,300,0.2,1000
942,87,253.98774869996123,60.0,26495.0,False,300,0.2,1000
943,88,256.9133571999846,60.0,26796.0,False,300,0.2,1000
944,89,259.8400860999245,60.0,27097.0,False,300,0.2,1000
945,90,262.76986609993037,60.0,27398.0,False,300,0.2,1000
946,91,265.69717619998846,60.0,27699.0,False,300,0.2,1000
947,92,268.61970089992974,60.0,28000.0,False,300,0.2,1000
948,93,271.53576769994106,60.0,28301.0,False,300,0.2,1000
949,94,274.4482629999984,60.0,28602.0,False,300,0.2,1000
950,95,277.36922609992325,60.0,28903.0,False,300,0.2,1000
951,96,280.2843913999386,60.0,29204.0,False,300,0.2,1000
952,97,283.2040160000324,60.0,29505.0,False,300,0.2,1000
953,98,286.11561640002765,60.0,29806.0,False,300,0.2,1000
954,99,289.0302896000212,60.0,30107.0,False,300,0.2,1000
955,100,291.9425098999636,60.0,30408.0,False,300,0.2,1000
956,101,294.87095190002583,60.0,30709.0,False,300,0.2,1000
957,102,0.12221160007175058,60.0,31010.0,False,300,0.2,1000
958,103,3.162593899993226,60.0,31311.0,False,300,0.2,1000
959,104,6.33298459998332,60.0,31612.0,False,300,0.2,1000
960,105,9.468059699982405,60.0,31913.0,False,300,0.2,1000
961,106,12.580142099992372,60.0,32214.0,False,300,0.2,1000
962,107,15.689623999991454,60.0,32515.0,False,300,0.2,1000
963,108,18.797706500045024,60.0,32816.0,False,300,0.2,1000
964,109,21.906764800078236,60.0,33117.0,False,300,0.2,1000
965,110,25.02040769997984,60.0,33418.0,False,300,0.2,1000
966,111,28.130672900006175,60.0,33719.0,False,300,0.2,1000
967,112,31.23229870002251,60.0,34020.0,False,300,0.2,1000
968,113,34.3423948000418,60.0,34321.0,False,300,0.2,1000
969,114,37.43432520003989,60.0,34622.0,False,300,0.2,1000
970,0,0.1224846999393776,109.0,300.0,False,300,0.4,1000
971,1,3.0658126999624074,77.0,602.0,False,300,0.4,1000
972,2,6.177974999998696,74.0,904.0,False,300,0.4,1000
973,3,9.071945699979551,74.0,1205.0,False,300,0.4,1000
974,4,11.983273299993016,71.0,1507.0,False,300,0.4,1000
975,5,14.895422099973075,71.0,1808.0,False,300,0.4,1000
976,6,17.813762499950826,69.0,2110.0,False,300,0.4,1000
977,7,20.72926329995971,67.0,2412.0,False,300,0.4,1000
978,8,23.643957799999043,64.0,2714.0,False,300,0.4,1000
979,9,26.559075199998915,64.0,3015.0,False,300,0.4,1000
980,10,29.476220299955457,64.0,3316.0,False,300,0.4,1000
981,11,32.4043732000282,63.0,3618.0,False,300,0.4,1000
982,12,35.32252649997827,62.0,3920.0,False,300,0.4,1000
983,13,38.24903720000293,60.0,4222.0,False,300,0.4,1000
984,14,41.16402399993967,59.0,4524.0,False,300,0.4,1000
985,15,44.08478309994098,59.0,4825.0,False,300,0.4,1000
986,16,47.00506679993123,59.0,5126.0,False,300,0.4,1000
987,17,49.91456669999752,58.0,5428.0,False,300,0.4,1000
988,18,52.82088200002909,58.0,5729.0,False,300,0.4,1000
989,19,55.73225659993477,58.0,6030.0,False,300,0.4,1000
990,20,58.642442199983634,58.0,6331.0,False,300,0.4,1000
991,21,61.549304499989375,58.0,6632.0,False,300,0.4,1000
992,22,64.45675839995965,58.0,6933.0,False,300,0.4,1000
993,23,67.36440510000102,58.0,7234.0,False,300,0.4,1000
994,24,70.26971449994016,58.0,7535.0,False,300,0.4,1000
995,25,73.17947179998737,58.0,7836.0,False,300,0.4,1000
996,26,76.09399480000138,58.0,8137.0,False,300,0.4,1000
997,27,79.01066229993012,58.0,8438.0,False,300,0.4,1000
998,28,81.92594260000624,58.0,8739.0,False,300,0.4,1000
999,29,84.83604259998538,58.0,9040.0,False,300,0.4,1000
1000,30,87.74678209994454,58.0,9341.0,False,300,0.4,1000
1001,31,90.66140560002532,58.0,9642.0,False,300,0.4,1000
1002,32,93.57170269999187,58.0,9943.0,False,300,0.4,1000
1003,33,96.50615329993889,58.0,10244.0,False,300,0.4,1000
1004,34,99.43732339993585,58.0,10545.0,False,300,0.4,1000
1005,35,102.36771719995886,58.0,10846.0,False,300,0.4,1000
1006,36,105.29197269992437,58.0,11147.0,False,300,0.4,1000
1007,37,108.1953781999182,58.0,11448.0,False,300,0.4,1000
1008,38,111.10759709996637,58.0,11749.0,False,300,0.4,1000
1009,39,114.02206129999831,58.0,12050.0,False,300,0.4,1000
1010,40,116.96310789999552,58.0,12351.0,False,300,0.4,1000
1011,41,119.90529489994515,58.0,12652.0,False,300,0.4,1000
1012,42,122.81446309993044,58.0,12953.0,False,300,0.4,1000
1013,43,125.72531909996178,58.0,13254.0,False,300,0.4,1000
1014,44,128.63510109996423,58.0,13555.0,False,300,0.4,1000
1015,45,131.55100999993738,58.0,13856.0,False,300,0.4,1000
1016,46,134.4616771999281,58.0,14157.0,False,300,0.4,1000
1017,47,137.37326100002974,58.0,14458.0,False,300,0.4,1000
1018,48,140.2902673999779,58.0,14759.0,False,300,0.4,1000
1019,49,143.2035418000305,58.0,15060.0,False,300,0.4,1000
1020,50,146.1096137999557,58.0,15361.0,False,300,0.4,1000
1021,51,149.01714849995915,58.0,15662.0,False,300,0.4,1000
1022,52,151.92027599993162,58.0,15963.0,False,300,0.4,1000
1023,53,154.8337121999357,58.0,16264.0,False,300,0.4,1000
1024,54,157.75588539999444,58.0,16565.0,False,300,0.4,1000
1025,55,160.6811899000313,58.0,16866.0,False,300,0.4,1000
1026,56,163.60761870001443,58.0,17167.0,False,300,0.4,1000
1027,57,166.53493900003377,58.0,17468.0,False,300,0.4,1000
1028,58,169.44061239995062,58.0,17769.0,False,300,0.4,1000
1029,59,172.34820130001754,58.0,18070.0,False,300,0.4,1000
1030,60,175.253463299945,58.0,18371.0,False,300,0.4,1000
1031,61,178.15695510001387,58.0,18672.0,False,300,0.4,1000
1032,62,181.05814390000887,58.0,18973.0,False,300,0.4,1000
1033,63,183.97370839992072,58.0,19274.0,False,300,0.4,1000
1034,64,186.88142009999137,58.0,19575.0,False,300,0.4,1000
1035,65,189.78522049996536,58.0,19876.0,False,300,0.4,1000
1036,66,192.68739670002833,58.0,20177.0,False,300,0.4,1000
1037,67,195.59159199998248,58.0,20478.0,False,300,0.4,1000
1038,68,198.506544200005,58.0,20779.0,False,300,0.4,1000
1039,69,201.4243496999843,58.0,21080.0,False,300,0.4,1000
1040,70,204.3454628000036,58.0,21381.0,False,300,0.4,1000
1041,71,207.26248959999066,58.0,21682.0,False,300,0.4,1000
1042,72,210.18950290000066,58.0,21983.0,False,300,0.4,1000
1043,73,213.11747920000926,58.0,22284.0,False,300,0.4,1000
1044,74,216.03921319998335,58.0,22585.0,False,300,0.4,1000
1045,75,218.95233529992402,58.0,22886.0,False,300,0.4,1000
1046,76,221.86743500002194,58.0,23187.0,False,300,0.4,1000
1047,77,224.77787949994672,58.0,23488.0,False,300,0.4,1000
1048,78,227.6865709000267,58.0,23789.0,False,300,0.4,1000
1049,79,230.6011006999761,58.0,24090.0,False,300,0.4,1000
1050,80,233.52832749998197,58.0,24391.0,False,300,0.4,1000
1051,81,236.45323199999984,58.0,24692.0,False,300,0.4,1000
1052,82,239.3745867999969,58.0,24993.0,False,300,0.4,1000
1053,83,242.29322320001666,58.0,25294.0,False,300,0.4,1000
1054,84,245.21189039992169,58.0,25595.0,False,300,0.4,1000
1055,85,248.1323121000314,58.0,25896.0,False,300,0.4,1000
1056,86,251.06073639995884,58.0,26197.0,False,300,0.4,1000
1057,87,253.98774869996123,58.0,26498.0,False,300,0.4,1000
1058,88,256.9133571999846,58.0,26799.0,False,300,0.4,1000
1059,89,259.8400860999245,58.0,27100.0,False,300,0.4,1000
1060,90,262.76986609993037,58.0,27401.0,False,300,0.4,1000
1061,91,265.69717619998846,58.0,27702.0,False,300,0.4,1000
1062,92,268.61970089992974,58.0,28003.0,False,300,0.4,1000
1063,93,271.53576769994106,58.0,28304.0,False,300,0.4,1000
1064,94,274.4482629999984,58.0,28605.0,False,300,0.4,1000
1065,95,277.36922609992325,58.0,28906.0,False,300,0.4,1000
1066,96,280.2843913999386,58.0,29207.0,False,300,0.4,1000
1067,97,283.2040160000324,58.0,29508.0,False,300,0.4,1000
1068,98,286.11561640002765,58.0,29809.0,False,300,0.4,1000
1069,99,289.0302896000212,58.0,30110.0,False,300,0.4,1000
1070,100,291.9425098999636,58.0,30411.0,False,300,0.4,1000
1071,101,294.87095190002583,58.0,30712.0,False,300,0.4,1000
1072,102,0.12221160007175058,58.0,31013.0,False,300,0.4,1000
1073,103,3.162593899993226,58.0,31314.0,False,300,0.4,1000
1074,104,6.33298459998332,58.0,31615.0,False,300,0.4,1000
1075,105,9.468059699982405,58.0,31916.0,False,300,0.4,1000
1076,106,12.580142099992372,58.0,32217.0,False,300,0.4,1000
1077,107,15.689623999991454,58.0,32518.0,False,300,0.4,1000
1078,108,18.797706500045024,58.0,32819.0,False,300,0.4,1000
1079,109,21.906764800078236,58.0,33120.0,False,300,0.4,1000
1080,110,25.02040769997984,58.0,33421.0,False,300,0.4,1000
1081,111,28.130672900006175,58.0,33722.0,False,300,0.4,1000
1082,112,31.23229870002251,58.0,34023.0,False,300,0.4,1000
1083,113,34.3423948000418,58.0,34324.0,False,300,0.4,1000
1084,114,37.43432520003989,58.0,34625.0,False,300,0.4,1000
1085,115,40.531569199985825,58.0,34926.0,False,300,0.4,1000
1086,116,43.634738499997184,58.0,35227.0,False,300,0.4,1000
1087,117,46.741446000058204,58.0,35528.0,False,300,0.4,1000
1088,0,0.1224846999393776,109.0,300.0,False,300,0.6,1000
1089,1,3.0658126999624074,80.0,602.0,False,300,0.6,1000
1090,2,6.177974999998696,72.0,904.0,False,300,0.6,1000
1091,3,9.071945699979551,72.0,1205.0,False,300,0.6,1000
1092,4,11.983273299993016,72.0,1506.0,False,300,0.6,1000
1093,5,14.895422099973075,72.0,1807.0,False,300,0.6,1000
1094,6,17.813762499950826,72.0,2108.0,False,300,0.6,1000
1095,7,20.72926329995971,72.0,2409.0,False,300,0.6,1000
1096,8,23.643957799999043,71.0,2711.0,False,300,0.6,1000
1097,9,26.559075199998915,70.0,3013.0,False,300,0.6,1000
1098,10,29.476220299955457,70.0,3314.0,False,300,0.6,1000
1099,11,32.4043732000282,67.0,3616.0,False,300,0.6,1000
1100,12,35.32252649997827,67.0,3917.0,False,300,0.6,1000
1101,13,38.24903720000293,67.0,4218.0,False,300,0.6,1000
1102,14,41.16402399993967,67.0,4519.0,False,300,0.6,1000
1103,15,44.08478309994098,67.0,4820.0,False,300,0.6,1000
1104,16,47.00506679993123,67.0,5121.0,False,300,0.6,1000
1105,17,49.91456669999752,67.0,5422.0,False,300,0.6,1000
1106,18,52.82088200002909,67.0,5723.0,False,300,0.6,1000
1107,19,55.73225659993477,67.0,6024.0,False,300,0.6,1000
1108,20,58.642442199983634,67.0,6325.0,False,300,0.6,1000
1109,21,61.549304499989375,67.0,6626.0,False,300,0.6,1000
1110,22,64.45675839995965,66.0,6928.0,False,300,0.6,1000
1111,23,67.36440510000102,66.0,7229.0,False,300,0.6,1000
1112,24,70.26971449994016,66.0,7530.0,False,300,0.6,1000
1113,25,73.17947179998737,66.0,7831.0,False,300,0.6,1000
1114,26,76.09399480000138,66.0,8132.0,False,300,0.6,1000
1115,27,79.01066229993012,66.0,8433.0,False,300,0.6,1000
1116,28,81.92594260000624,66.0,8734.0,False,300,0.6,1000
1117,29,84.83604259998538,66.0,9035.0,False,300,0.6,1000
1118,30,87.74678209994454,66.0,9336.0,False,300,0.6,1000
1119,31,90.66140560002532,66.0,9637.0,False,300,0.6,1000
1120,32,93.57170269999187,66.0,9938.0,False,300,0.6,1000
1121,33,96.50615329993889,66.0,10239.0,False,300,0.6,1000
1122,34,99.43732339993585,66.0,10540.0,False,300,0.6,1000
1123,35,102.36771719995886,66.0,10841.0,False,300,0.6,1000
1124,36,105.29197269992437,66.0,11142.0,False,300,0.6,1000
1125,37,108.1953781999182,66.0,11443.0,False,300,0.6,1000
1126,38,111.10759709996637,66.0,11744.0,False,300,0.6,1000
1127,39,114.02206129999831,66.0,12045.0,False,300,0.6,1000
1128,40,116.96310789999552,66.0,12346.0,False,300,0.6,1000
1129,41,119.90529489994515,66.0,12647.0,False,300,0.6,1000
1130,42,122.81446309993044,66.0,12948.0,False,300,0.6,1000
1131,43,125.72531909996178,66.0,13249.0,False,300,0.6,1000
1132,44,128.63510109996423,66.0,13550.0,False,300,0.6,1000
1133,45,131.55100999993738,66.0,13851.0,False,300,0.6,1000
1134,46,134.4616771999281,66.0,14152.0,False,300,0.6,1000
1135,47,137.37326100002974,66.0,14453.0,False,300,0.6,1000
1136,48,140.2902673999779,66.0,14754.0,False,300,0.6,1000
1137,49,143.2035418000305,66.0,15055.0,False,300,0.6,1000
1138,50,146.1096137999557,66.0,15356.0,False,300,0.6,1000
1139,51,149.01714849995915,66.0,15657.0,False,300,0.6,1000
1140,52,151.92027599993162,66.0,15958.0,False,300,0.6,1000
1141,53,154.8337121999357,66.0,16259.0,False,300,0.6,1000
1142,54,157.75588539999444,66.0,16560.0,False,300,0.6,1000
1143,55,160.6811899000313,66.0,16861.0,False,300,0.6,1000
1144,56,163.60761870001443,66.0,17162.0,False,300,0.6,1000
1145,57,166.53493900003377,66.0,17463.0,False,300,0.6,1000
1146,58,169.44061239995062,66.0,17764.0,False,300,0.6,1000
1147,59,172.34820130001754,66.0,18065.0,False,300,0.6,1000
1148,60,175.253463299945,66.0,18366.0,False,300,0.6,1000
1149,61,178.15695510001387,66.0,18667.0,False,300,0.6,1000
1150,62,181.05814390000887,66.0,18968.0,False,300,0.6,1000
1151,63,183.97370839992072,66.0,19269.0,False,300,0.6,1000
1152,64,186.88142009999137,66.0,19570.0,False,300,0.6,1000
1153,65,189.78522049996536,66.0,19871.0,False,300,0.6,1000
1154,66,192.68739670002833,66.0,20172.0,False,300,0.6,1000
1155,67,195.59159199998248,66.0,20473.0,False,300,0.6,1000
1156,68,198.506544200005,66.0,20774.0,False,300,0.6,1000
1157,69,201.4243496999843,66.0,21075.0,False,300,0.6,1000
1158,70,204.3454628000036,66.0,21376.0,False,300,0.6,1000
1159,71,207.26248959999066,66.0,21677.0,False,300,0.6,1000
1160,72,210.18950290000066,66.0,21978.0,False,300,0.6,1000
1161,73,213.11747920000926,66.0,22279.0,False,300,0.6,1000
1162,74,216.03921319998335,66.0,22580.0,False,300,0.6,1000
1163,75,218.95233529992402,66.0,22881.0,False,300,0.6,1000
1164,76,221.86743500002194,66.0,23182.0,False,300,0.6,1000
1165,77,224.77787949994672,66.0,23483.0,False,300,0.6,1000
1166,78,227.6865709000267,66.0,23784.0,False,300,0.6,1000
1167,79,230.6011006999761,66.0,24085.0,False,300,0.6,1000
1168,80,233.52832749998197,66.0,24386.0,False,300,0.6,1000
1169,81,236.45323199999984,66.0,24687.0,False,300,0.6,1000
1170,82,239.3745867999969,66.0,24988.0,False,300,0.6,1000
1171,83,242.29322320001666,66.0,25289.0,False,300,0.6,1000
1172,84,245.21189039992169,66.0,25590.0,False,300,0.6,1000
1173,85,248.1323121000314,66.0,25891.0,False,300,0.6,1000
1174,86,251.06073639995884,66.0,26192.0,False,300,0.6,1000
1175,87,253.98774869996123,66.0,26493.0,False,300,0.6,1000
1176,88,256.9133571999846,66.0,26794.0,False,300,0.6,1000
1177,89,259.8400860999245,66.0,27095.0,False,300,0.6,1000
1178,90,262.76986609993037,66.0,27396.0,False,300,0.6,1000
1179,91,265.69717619998846,66.0,27697.0,False,300,0.6,1000
1180,92,268.61970089992974,66.0,27998.0,False,300,0.6,1000
1181,93,271.53576769994106,66.0,28299.0,False,300,0.6,1000
1182,94,274.4482629999984,66.0,28600.0,False,300,0.6,1000
1183,95,277.36922609992325,66.0,28901.0,False,300,0.6,1000
1184,96,280.2843913999386,66.0,29202.0,False,300,0.6,1000
1185,97,283.2040160000324,66.0,29503.0,False,300,0.6,1000
1186,98,286.11561640002765,66.0,29804.0,False,300,0.6,1000
1187,99,289.0302896000212,66.0,30105.0,False,300,0.6,1000
1188,100,291.9425098999636,66.0,30406.0,False,300,0.6,1000
1189,101,294.87095190002583,66.0,30707.0,False,300,0.6,1000
1190,102,0.12221160007175058,66.0,31008.0,False,300,0.6,1000
1191,103,3.162593899993226,66.0,31309.0,False,300,0.6,1000
1192,104,6.33298459998332,66.0,31610.0,False,300,0.6,1000
1193,105,9.468059699982405,66.0,31911.0,False,300,0.6,1000
1194,106,12.580142099992372,66.0,32212.0,False,300,0.6,1000
1195,107,15.689623999991454,66.0,32513.0,False,300,0.6,1000
1196,108,18.797706500045024,66.0,32814.0,False,300,0.6,1000
1197,109,21.906764800078236,66.0,33115.0,False,300,0.6,1000
1198,110,25.02040769997984,66.0,33416.0,False,300,0.6,1000
1199,111,28.130672900006175,66.0,33717.0,False,300,0.6,1000
1200,112,31.23229870002251,66.0,34018.0,False,300,0.6,1000
1201,113,34.3423948000418,66.0,34319.0,False,300,0.6,1000
1202,114,37.43432520003989,66.0,34620.0,False,300,0.6,1000
1203,115,40.531569199985825,66.0,34921.0,False,300,0.6,1000
1204,116,43.634738499997184,66.0,35222.0,False,300,0.6,1000
1205,117,46.741446000058204,66.0,35523.0,False,300,0.6,1000
1206,118,49.84549400000833,66.0,35824.0,False,300,0.6,1000
1207,119,52.75028140004724,66.0,36125.0,False,300,0.6,1000
1208,120,55.66476309997961,66.0,36426.0,False,300,0.6,1000
1209,121,58.57308090000879,66.0,36727.0,False,300,0.6,1000
1210,122,61.48253909999039,66.0,37028.0,False,300,0.6,1000
1211,0,0.1224846999393776,109.0,300.0,False,300,0.8,1000
1212,1,3.0658126999624074,82.0,602.0,False,300,0.8,1000
1213,2,6.177974999998696,82.0,903.0,False,300,0.8,1000
1214,3,9.071945699979551,77.0,1205.0,False,300,0.8,1000
1215,4,11.983273299993016,77.0,1506.0,False,300,0.8,1000
1216,5,14.895422099973075,77.0,1807.0,False,300,0.8,1000
1217,6,17.813762499950826,77.0,2108.0,False,300,0.8,1000
1218,7,20.72926329995971,77.0,2409.0,False,300,0.8,1000
1219,8,23.643957799999043,74.0,2711.0,False,300,0.8,1000
1220,9,26.559075199998915,74.0,3012.0,False,300,0.8,1000
1221,10,29.476220299955457,74.0,3313.0,False,300,0.8,1000
1222,11,32.4043732000282,74.0,3614.0,False,300,0.8,1000
1223,12,35.32252649997827,72.0,3916.0,False,300,0.8,1000
1224,13,38.24903720000293,72.0,4217.0,False,300,0.8,1000
1225,14,41.16402399993967,72.0,4518.0,False,300,0.8,1000
1226,15,44.08478309994098,72.0,4819.0,False,300,0.8,1000
1227,16,47.00506679993123,71.0,5121.0,False,300,0.8,1000
1228,17,49.91456669999752,70.0,5423.0,False,300,0.8,1000
1229,18,52.82088200002909,70.0,5724.0,False,300,0.8,1000
1230,19,55.73225659993477,70.0,6025.0,False,300,0.8,1000
1231,20,58.642442199983634,70.0,6326.0,False,300,0.8,1000
1232,21,61.549304499989375,70.0,6627.0,False,300,0.8,1000
1233,22,64.45675839995965,70.0,6928.0,False,300,0.8,1000
1234,23,67.36440510000102,70.0,7229.0,False,300,0.8,1000
1235,24,70.26971449994016,70.0,7530.0,False,300,0.8,1000
1236,25,73.17947179998737,70.0,7831.0,False,300,0.8,1000
1237,26,76.09399480000138,70.0,8132.0,False,300,0.8,1000
1238,27,79.01066229993012,69.0,8434.0,False,300,0.8,1000
1239,28,81.92594260000624,69.0,8735.0,False,300,0.8,1000
1240,29,84.83604259998538,69.0,9036.0,False,300,0.8,1000
1241,30,87.74678209994454,69.0,9337.0,False,300,0.8,1000
1242,31,90.66140560002532,69.0,9638.0,False,300,0.8,1000
1243,32,93.57170269999187,69.0,9939.0,False,300,0.8,1000
1244,33,96.50615329993889,69.0,10240.0,False,300,0.8,1000
1245,34,99.43732339993585,69.0,10541.0,False,300,0.8,1000
1246,35,102.36771719995886,69.0,10842.0,False,300,0.8,1000
1247,36,105.29197269992437,69.0,11143.0,False,300,0.8,1000
1248,37,108.1953781999182,69.0,11444.0,False,300,0.8,1000
1249,38,111.10759709996637,69.0,11745.0,False,300,0.8,1000
1250,39,114.02206129999831,69.0,12046.0,False,300,0.8,1000
1251,40,116.96310789999552,69.0,12347.0,False,300,0.8,1000
1252,41,119.90529489994515,69.0,12648.0,False,300,0.8,1000
1253,42,122.81446309993044,69.0,12949.0,False,300,0.8,1000
1254,43,125.72531909996178,69.0,13250.0,False,300,0.8,1000
1255,44,128.63510109996423,69.0,13551.0,False,300,0.8,1000
1256,45,131.55100999993738,69.0,13852.0,False,300,0.8,1000
1257,46,134.4616771999281,69.0,14153.0,False,300,0.8,1000
1258,47,137.37326100002974,69.0,14454.0,False,300,0.8,1000
1259,48,140.2902673999779,69.0,14755.0,False,300,0.8,1000
1260,49,143.2035418000305,69.0,15056.0,False,300,0.8,1000
1261,50,146.1096137999557,69.0,15357.0,False,300,0.8,1000
1262,51,149.01714849995915,69.0,15658.0,False,300,0.8,1000
1263,52,151.92027599993162,69.0,15959.0,False,300,0.8,1000
1264,53,154.8337121999357,69.0,16260.0,False,300,0.8,1000
1265,54,157.75588539999444,69.0,16561.0,False,300,0.8,1000
1266,55,160.6811899000313,69.0,16862.0,False,300,0.8,1000
1267,56,163.60761870001443,69.0,17163.0,False,300,0.8,1000
1268,57,166.53493900003377,69.0,17464.0,False,300,0.8,1000
1269,58,169.44061239995062,69.0,17765.0,False,300,0.8,1000
1270,59,172.34820130001754,69.0,18066.0,False,300,0.8,1000
1271,60,175.253463299945,69.0,18367.0,False,300,0.8,1000
1272,61,178.15695510001387,69.0,18668.0,False,300,0.8,1000
1273,62,181.05814390000887,69.0,18969.0,False,300,0.8,1000
1274,63,183.97370839992072,69.0,19270.0,False,300,0.8,1000
1275,64,186.88142009999137,69.0,19571.0,False,300,0.8,1000
1276,65,189.78522049996536,69.0,19872.0,False,300,0.8,1000
1277,66,192.68739670002833,69.0,20173.0,False,300,0.8,1000
1278,67,195.59159199998248,69.0,20474.0,False,300,0.8,1000
1279,68,198.506544200005,69.0,20775.0,False,300,0.8,1000
1280,69,201.4243496999843,69.0,21076.0,False,300,0.8,1000
1281,70,204.3454628000036,69.0,21377.0,False,300,0.8,1000
1282,71,207.26248959999066,69.0,21678.0,False,300,0.8,1000
1283,72,210.18950290000066,69.0,21979.0,False,300,0.8,1000
1284,73,213.11747920000926,69.0,22280.0,False,300,0.8,1000
1285,74,216.03921319998335,69.0,22581.0,False,300,0.8,1000
1286,75,218.95233529992402,69.0,22882.0,False,300,0.8,1000
1287,76,221.86743500002194,69.0,23183.0,False,300,0.8,1000
1288,77,224.77787949994672,69.0,23484.0,False,300,0.8,1000
1289,78,227.6865709000267,69.0,23785.0,False,300,0.8,1000
1290,79,230.6011006999761,69.0,24086.0,False,300,0.8,1000
1291,80,233.52832749998197,69.0,24387.0,False,300,0.8,1000
1292,81,236.45323199999984,69.0,24688.0,False,300,0.8,1000
1293,82,239.3745867999969,69.0,24989.0,False,300,0.8,1000
