,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters,hamming_factors_decays
397,3,0.04796289999999992,124.00084813246536,1205.0,300,0.2,100,
398,4,0.06269090000000155,116.0120396744931,1507.0,300,0.2,100,
399,5,0.07630990000000004,104.40890558482745,1809.0,300,0.2,100,
400,6,0.09013090000000012,104.40890558482745,2110.0,300,0.2,100,
401,7,0.1046168999999999,104.40890558482745,2411.0,300,0.2,100,
402,8,0.11775370000000152,97.50277653917162,2713.0,300,0.2,100,
403,9,0.13045600000000057,97.50277653917162,3014.0,300,0.2,100,
404,10,0.14286810000000116,97.50277653917162,3315.0,300,0.2,100,
405,11,0.16206500000000013,97.2553880381378,3617.0,300,0.2,100,
406,12,0.17575930000000106,97.2553880381378,3918.0,300,0.2,100,
407,13,0.18829780000000085,97.2553880381378,4219.0,300,0.2,100,
408,14,0.20129640000000038,97.2553880381378,4520.0,300,0.2,100,
409,15,0.216288500000001,97.2553880381378,4821.0,300,0.2,100,
410,16,0.22902850000000008,89.32652542685994,5123.0,300,0.2,100,
411,17,0.2415571000000014,89.32652542685994,5424.0,300,0.2,100,
412,18,0.2545459000000001,89.32652542685994,5725.0,300,0.2,100,
413,19,0.26814610000000094,88.42993049029958,6027.0,300,0.2,100,
414,20,0.28066990000000125,88.42993049029958,6328.0,300,0.2,100,
415,21,0.3002229000000014,82.08148910971512,6630.0,300,0.2,100,
416,22,0.31292030000000004,82.08148910971512,6931.0,300,0.2,100,
417,23,0.32549830000000135,82.08148910971512,7232.0,300,0.2,100,
418,24,0.33812130000000096,82.08148910971512,7533.0,300,0.2,100,
419,25,0.3514040999999999,82.08148910971512,7834.0,300,0.2,100,
420,26,0.36672680000000035,82.08148910971512,8135.0,300,0.2,100,
421,27,0.37972670000000086,82.08148910971512,8436.0,300,0.2,100,
422,28,0.3935088000000011,82.08148910971512,8737.0,300,0.2,100,
423,29,0.40653960000000033,78.86502204638565,9039.0,300,0.2,100,
424,30,0.42190120000000064,78.86502204638565,9340.0,300,0.2,100,
425,31,0.4350215000000013,78.86502204638565,9641.0,300,0.2,100,
426,32,0.4477808000000003,77.43481977677357,9943.0,300,0.2,100,
427,33,0.46062090000000033,77.43481977677357,10244.0,300,0.2,100,
428,34,0.47585740000000065,77.43481977677357,10545.0,300,0.2,100,
429,35,0.48837940000000124,77.43481977677357,10846.0,300,0.2,100,
430,36,0.5027792000000009,77.43481977677357,11147.0,300,0.2,100,
431,37,0.5165350000000011,77.43481977677357,11448.0,300,0.2,100,
432,38,0.5299450000000014,77.43481977677357,11749.0,300,0.2,100,
433,39,0.5425315000000008,77.43481977677357,12050.0,300,0.2,100,
434,40,0.5552561000000011,77.43481977677357,12351.0,300,0.2,100,
435,41,0.5680130999999999,77.43481977677357,12652.0,300,0.2,100,
436,42,0.5808483000000013,77.43481977677357,12953.0,300,0.2,100,
437,0,0.0036193999999998283,182.4047677062297,300.0,300,0.4,100,
438,1,0.02139179999999996,130.86821507293337,602.0,300,0.4,100,
439,2,0.03462440000000022,130.86821507293337,903.0,300,0.4,100,
440,3,0.04796289999999992,124.13015426615533,1205.0,300,0.4,100,
441,4,0.06269090000000155,124.13015426615533,1506.0,300,0.4,100,
442,5,0.07630990000000004,124.13015426615533,1807.0,300,0.4,100,
443,6,0.09013090000000012,115.38043966169514,2109.0,300,0.4,100,
444,7,0.1046168999999999,114.96103571612305,2411.0,300,0.4,100,
445,8,0.11775370000000152,109.80614048499044,2713.0,300,0.4,100,
446,9,0.13045600000000057,108.31953790202117,3015.0,300,0.4,100,
447,10,0.14286810000000116,101.67408376070851,3317.0,300,0.4,100,
448,11,0.16206500000000013,101.67408376070851,3618.0,300,0.4,100,
449,12,0.17575930000000106,101.67408376070851,3919.0,300,0.4,100,
450,13,0.18829780000000085,101.67408376070851,4220.0,300,0.4,100,
451,14,0.20129640000000038,100.6308127862932,4522.0,300,0.4,100,
452,15,0.216288500000001,100.6308127862932,4823.0,300,0.4,100,
453,16,0.22902850000000008,100.26274731080812,5125.0,300,0.4,100,
454,17,0.2415571000000014,100.26274731080812,5426.0,300,0.4,100,
455,18,0.2545459000000001,98.59346508949187,5728.0,300,0.4,100,
456,19,0.26814610000000094,94.89177781491115,6030.0,300,0.4,100,
457,20,0.28066990000000125,91.56331669572793,6332.0,300,0.4,100,
458,21,0.3002229000000014,91.56331669572793,6633.0,300,0.4,100,
459,22,0.31292030000000004,91.56331669572793,6934.0,300,0.4,100,
460,23,0.32549830000000135,91.27143218020967,7236.0,300,0.4,100,
461,24,0.33812130000000096,91.27143218020967,7537.0,300,0.4,100,
462,25,0.3514040999999999,89.0665604475841,7839.0,300,0.4,100,
463,26,0.36672680000000035,84.95827418063367,8141.0,300,0.4,100,
464,27,0.37972670000000086,84.95827418063367,8442.0,300,0.4,100,
465,28,0.3935088000000011,84.25968360800337,8744.0,300,0.4,100,
466,29,0.40653960000000033,84.25968360800337,9045.0,300,0.4,100,
467,30,0.42190120000000064,84.25968360800337,9346.0,300,0.4,100,
468,31,0.4350215000000013,84.25968360800337,9647.0,300,0.4,100,
469,32,0.4477808000000003,84.25968360800337,9948.0,300,0.4,100,
470,33,0.46062090000000033,84.25968360800337,10249.0,300,0.4,100,
471,34,0.47585740000000065,82.98382968936858,10551.0,300,0.4,100,
472,35,0.48837940000000124,81.91369083541959,10853.0,300,0.4,100,
473,36,0.5027792000000009,80.25451594964906,11155.0,300,0.4,100,
474,37,0.5165350000000011,80.25451594964906,11456.0,300,0.4,100,
475,38,0.5299450000000014,80.25451594964906,11757.0,300,0.4,100,
476,39,0.5425315000000008,76.63046679193347,12059.0,300,0.4,100,
477,40,0.5552561000000011,76.63046679193347,12360.0,300,0.4,100,
478,41,0.5680130999999999,76.63046679193347,12661.0,300,0.4,100,
479,42,0.5808483000000013,76.63046679193347,12962.0,300,0.4,100,
480,43,0.5946132000000013,76.63046679193347,13263.0,300,0.4,100,
481,44,0.6099644000000009,76.63046679193347,13564.0,300,0.4,100,
482,45,0.6226251000000005,76.07643833126251,13866.0,300,0.4,100,
483,46,0.6366738999999999,76.07643833126251,14167.0,300,0.4,100,
484,47,0.6492560000000012,76.06178138952545,14469.0,300,0.4,100,
485,48,0.6620923000000012,75.98735254827582,14771.0,300,0.4,100,
486,49,0.6757629999999999,75.98735254827582,15072.0,300,0.4,100,
487,50,0.6894496000000014,75.84322149502624,15374.0,300,0.4,100,
488,51,0.7087710000000005,74.15478240036396,15676.0,300,0.4,100,
489,52,0.7223047999999999,74.15478240036396,15977.0,300,0.4,100,
490,53,0.7377736000000006,73.91356223094442,16279.0,300,0.4,100,
491,54,0.7523904000000012,73.91356223094442,16580.0,300,0.4,100,
492,55,0.7657794000000013,73.91356223094442,16881.0,300,0.4,100,
493,56,0.7785761000000004,73.91356223094442,17182.0,300,0.4,100,
494,57,0.7911810000000017,73.91356223094442,17483.0,300,0.4,100,
495,58,0.8038240999999999,73.29820950559314,17785.0,300,0.4,100,
496,59,0.8171737999999991,73.29820950559314,18086.0,300,0.4,100,
497,60,0.003836500000002019,73.29820950559314,18387.0,300,0.4,100,
498,61,0.024110600000000204,73.29820950559314,18688.0,300,0.4,100,
499,62,0.03722580000000164,73.29820950559314,18989.0,300,0.4,100,
500,63,0.05141079999999931,73.29820950559314,19290.0,300,0.4,100,
501,64,0.06609150000000241,73.29820950559314,19591.0,300,0.4,100,
502,65,0.07899490000000142,73.29820950559314,19892.0,300,0.4,100,
503,66,0.09352100000000263,73.29820950559314,20193.0,300,0.4,100,
504,67,0.10754900000000234,73.29820950559314,20494.0,300,0.4,100,
505,68,0.12043560000000042,73.29820950559314,20795.0,300,0.4,100,
506,0,0.0036193999999998283,182.4047677062297,300.0,300,0.6,100,
507,1,0.02139179999999996,145.20784107394675,602.0,300,0.6,100,
508,2,0.03462440000000022,138.80048570532617,904.0,300,0.6,100,
509,3,0.04796289999999992,136.45164458609483,1206.0,300,0.6,100,
510,4,0.06269090000000155,117.76105488315929,1508.0,300,0.6,100,
511,5,0.07630990000000004,117.76105488315929,1809.0,300,0.6,100,
512,6,0.09013090000000012,117.76105488315929,2110.0,300,0.6,100,
513,7,0.1046168999999999,117.76105488315929,2411.0,300,0.6,100,
514,8,0.11775370000000152,117.42690620075876,2713.0,300,0.6,100,
515,9,0.13045600000000057,114.91673137149219,3015.0,300,0.6,100,
516,10,0.14286810000000116,111.46409763972926,3317.0,300,0.6,100,
517,11,0.16206500000000013,108.78221192940411,3619.0,300,0.6,100,
518,12,0.17575930000000106,108.78221192940411,3920.0,300,0.6,100,
519,13,0.18829780000000085,108.78221192940411,4221.0,300,0.6,100,
520,14,0.20129640000000038,107.14213450240257,4523.0,300,0.6,100,
521,15,0.216288500000001,107.14213450240257,4824.0,300,0.6,100,
522,16,0.22902850000000008,100.33088174960756,5126.0,300,0.6,100,
523,17,0.2415571000000014,100.33088174960756,5427.0,300,0.6,100,
524,18,0.2545459000000001,100.33088174960756,5728.0,300,0.6,100,
525,19,0.26814610000000094,100.33088174960756,6029.0,300,0.6,100,
526,20,0.28066990000000125,100.33088174960756,6330.0,300,0.6,100,
527,21,0.3002229000000014,93.81560108780803,6632.0,300,0.6,100,
528,22,0.31292030000000004,93.81560108780803,6933.0,300,0.6,100,
529,23,0.32549830000000135,93.81560108780803,7234.0,300,0.6,100,
530,24,0.33812130000000096,93.81560108780803,7535.0,300,0.6,100,
531,25,0.3514040999999999,92.50224406908154,7837.0,300,0.6,100,
532,26,0.36672680000000035,92.50224406908154,8138.0,300,0.6,100,
533,27,0.37972670000000086,92.50224406908154,8439.0,300,0.6,100,
534,28,0.3935088000000011,92.50224406908154,8740.0,300,0.6,100,
535,29,0.40653960000000033,92.50224406908154,9041.0,300,0.6,100,
536,30,0.42190120000000064,92.50224406908154,9342.0,300,0.6,100,
537,31,0.4350215000000013,90.99061926803203,9644.0,300,0.6,100,
538,32,0.4477808000000003,90.99061926803203,9945.0,300,0.6,100,
539,33,0.46062090000000033,90.29072608393571,10247.0,300,0.6,100,
540,34,0.47585740000000065,90.29072608393571,10548.0,300,0.6,100,
541,35,0.48837940000000124,89.53668584920325,10850.0,300,0.6,100,
542,36,0.5027792000000009,87.7794040899667,11152.0,300,0.6,100,
543,37,0.5165350000000011,86.62033053253138,11454.0,300,0.6,100,
544,38,0.5299450000000014,86.62033053253138,11755.0,300,0.6,100,
545,39,0.5425315000000008,86.62033053253138,12056.0,300,0.6,100,
546,40,0.5552561000000011,86.62033053253138,12357.0,300,0.6,100,
547,41,0.5680130999999999,86.62033053253138,12658.0,300,0.6,100,
548,42,0.5808483000000013,86.62033053253138,12959.0,300,0.6,100,
549,43,0.5946132000000013,86.62033053253138,13260.0,300,0.6,100,
550,44,0.6099644000000009,85.69553366162292,13562.0,300,0.6,100,
551,45,0.6226251000000005,85.61976068121145,13864.0,300,0.6,100,
552,46,0.6366738999999999,85.61976068121145,14165.0,300,0.6,100,
553,47,0.6492560000000012,85.61976068121145,14466.0,300,0.6,100,
554,48,0.6620923000000012,85.61976068121145,14767.0,300,0.6,100,
555,49,0.6757629999999999,85.61976068121145,15068.0,300,0.6,100,
556,50,0.6894496000000014,85.61976068121145,15369.0,300,0.6,100,
557,51,0.7087710000000005,85.61976068121145,15670.0,300,0.6,100,
558,52,0.7223047999999999,84.96723474520779,15972.0,300,0.6,100,
559,53,0.7377736000000006,83.09666344199572,16274.0,300,0.6,100,
560,54,0.7523904000000012,83.09666344199572,16575.0,300,0.6,100,
561,55,0.7657794000000013,83.09666344199572,16876.0,300,0.6,100,
562,56,0.7785761000000004,83.09666344199572,17177.0,300,0.6,100,
563,57,0.7911810000000017,83.09666344199572,17478.0,300,0.6,100,
564,58,0.8038240999999999,82.61919992960598,17780.0,300,0.6,100,
565,59,0.8171737999999991,82.61919992960598,18081.0,300,0.6,100,
566,60,0.003836500000002019,81.57177314786117,18383.0,300,0.6,100,
567,61,0.024110600000000204,81.57177314786117,18684.0,300,0.6,100,
568,62,0.03722580000000164,81.57177314786117,18985.0,300,0.6,100,
569,63,0.05141079999999931,81.57177314786117,19286.0,300,0.6,100,
570,64,0.06609150000000241,81.57177314786117,19587.0,300,0.6,100,
571,65,0.07899490000000142,81.57177314786117,19888.0,300,0.6,100,
572,66,0.09352100000000263,81.57177314786117,20189.0,300,0.6,100,
573,67,0.10754900000000234,81.57177314786117,20490.0,300,0.6,100,
574,68,0.12043560000000042,81.57177314786117,20791.0,300,0.6,100,
575,69,0.13306320000000227,81.57177314786117,21092.0,300,0.6,100,
576,70,0.14974929999999986,80.49251847210547,21394.0,300,0.6,100,
577,71,0.17023430000000062,80.49251847210547,21695.0,300,0.6,100,
578,72,0.18299060000000011,80.49251847210547,21996.0,300,0.6,100,
579,73,0.19729320000000072,80.49251847210547,22297.0,300,0.6,100,
580,74,0.21300820000000087,80.49251847210547,22598.0,300,0.6,100,
581,75,0.22704590000000024,80.49251847210547,22899.0,300,0.6,100,
582,76,0.2411709000000002,80.49251847210547,23200.0,300,0.6,100,
583,77,0.2546360000000014,80.49251847210547,23501.0,300,0.6,100,
584,78,0.2678848000000009,80.47723316187748,23803.0,300,0.6,100,
585,79,0.28146600000000177,80.47723316187748,24104.0,300,0.6,100,
586,80,0.294504400000001,80.47723316187748,24405.0,300,0.6,100,
587,81,0.3189086000000003,80.47723316187748,24706.0,300,0.6,100,
588,82,0.3331551000000026,80.47723316187748,25007.0,300,0.6,100,
589,83,0.34678639999999916,80.47723316187748,25308.0,300,0.6,100,
590,84,0.36113570000000195,79.53341033172583,25610.0,300,0.6,100,
591,85,0.004201299999998298,79.53341033172583,25911.0,300,0.6,100,
592,86,0.0230567999999991,79.39797848612179,26213.0,300,0.6,100,
593,87,0.036821999999997246,79.39797848612179,26514.0,300,0.6,100,
594,88,0.049421099999999996,79.39797848612179,26815.0,300,0.6,100,
595,89,0.06245479999999759,79.39797848612179,27116.0,300,0.6,100,
596,90,0.07840530000000001,79.39797848612179,27417.0,300,0.6,100,
597,91,0.090989399999998,79.39797848612179,27718.0,300,0.6,100,
598,92,0.10388969999999986,79.39797848612179,28019.0,300,0.6,100,
599,93,0.11713759999999951,79.39797848612179,28320.0,300,0.6,100,
600,94,0.1295940999999985,78.91402252378938,28622.0,300,0.6,100,
601,95,0.14445819999999898,78.91402252378938,28923.0,300,0.6,100,
602,96,0.16494579999999814,78.91402252378938,29224.0,300,0.6,100,
603,97,0.17927959999999743,78.91402252378938,29525.0,300,0.6,100,
604,98,0.19304529999999787,78.91402252378938,29826.0,300,0.6,100,
605,99,0.20967319999999745,78.91402252378938,30127.0,300,0.6,100,
606,100,0.2234930999999989,78.91402252378938,30428.0,300,0.6,100,
607,0,0.0036193999999998283,182.4047677062297,300.0,300,0.8,100,
608,1,0.02139179999999996,143.84922216026965,602.0,300,0.8,100,
609,2,0.03462440000000022,120.51638115056248,904.0,300,0.8,100,
610,3,0.04796289999999992,120.51638115056248,1205.0,300,0.8,100,
611,4,0.06269090000000155,120.51638115056248,1506.0,300,0.8,100,
612,5,0.07630990000000004,120.51638115056248,1807.0,300,0.8,100,
613,6,0.09013090000000012,120.51638115056248,2108.0,300,0.8,100,
614,7,0.1046168999999999,120.51638115056248,2409.0,300,0.8,100,
615,8,0.11775370000000152,119.62134717393087,2711.0,300,0.8,100,
616,9,0.13045600000000057,115.66957567466747,3013.0,300,0.8,100,
617,10,0.14286810000000116,114.63181235770747,3315.0,300,0.8,100,
618,11,0.16206500000000013,114.63181235770747,3616.0,300,0.8,100,
619,12,0.17575930000000106,114.63181235770747,3917.0,300,0.8,100,
620,13,0.18829780000000085,111.88384186314988,4219.0,300,0.8,100,
621,14,0.20129640000000038,111.88384186314988,4520.0,300,0.8,100,
622,15,0.216288500000001,111.88384186314988,4821.0,300,0.8,100,
623,16,0.22902850000000008,106.80753197754207,5123.0,300,0.8,100,
624,17,0.2415571000000014,104.66480299625536,5425.0,300,0.8,100,
625,18,0.2545459000000001,104.1274838082646,5727.0,300,0.8,100,
626,19,0.26814610000000094,104.1274838082646,6028.0,300,0.8,100,
627,20,0.28066990000000125,104.1274838082646,6329.0,300,0.8,100,
628,21,0.3002229000000014,99.7920364183007,6631.0,300,0.8,100,
629,22,0.31292030000000004,99.7920364183007,6932.0,300,0.8,100,
630,23,0.32549830000000135,99.18614793157491,7234.0,300,0.8,100,
631,24,0.33812130000000096,99.18614793157491,7535.0,300,0.8,100,
632,25,0.3514040999999999,99.18614793157491,7836.0,300,0.8,100,
633,26,0.36672680000000035,97.09635947256193,8138.0,300,0.8,100,
634,27,0.37972670000000086,93.41123891556246,8440.0,300,0.8,100,
635,28,0.3935088000000011,93.41123891556246,8741.0,300,0.8,100,
636,29,0.40653960000000033,93.41123891556246,9042.0,300,0.8,100,
637,30,0.42190120000000064,93.41123891556246,9343.0,300,0.8,100,
638,31,0.4350215000000013,87.36673417956099,9645.0,300,0.8,100,
639,32,0.4477808000000003,87.36673417956099,9946.0,300,0.8,100,
640,33,0.46062090000000033,87.36673417956099,10247.0,300,0.8,100,
641,34,0.47585740000000065,87.36673417956099,10548.0,300,0.8,100,
642,35,0.48837940000000124,87.36673417956099,10849.0,300,0.8,100,
643,36,0.5027792000000009,87.36673417956099,11150.0,300,0.8,100,
644,37,0.5165350000000011,87.36673417956099,11451.0,300,0.8,100,
645,38,0.5299450000000014,87.36673417956099,11752.0,300,0.8,100,
646,39,0.5425315000000008,87.36673417956099,12053.0,300,0.8,100,
647,40,0.5552561000000011,87.36673417956099,12354.0,300,0.8,100,
648,41,0.5680130999999999,87.36673417956099,12655.0,300,0.8,100,
649,0,0.0036193999999998283,182.4047677062297,400.0,400,0.2,100,
650,1,0.02139179999999996,139.66238682454966,802.0,400,0.2,100,
651,2,0.03462440000000022,137.2676742619067,1204.0,400,0.2,100,
652,3,0.04796289999999992,124.16948761359362,1606.0,400,0.2,100,
653,4,0.06269090000000155,119.1480902420251,2008.0,400,0.2,100,
654,5,0.07630990000000004,118.228283258782,2410.0,400,0.2,100,
655,6,0.09013090000000012,116.65865830049711,2812.0,400,0.2,100,
656,7,0.1046168999999999,116.65865830049711,3213.0,400,0.2,100,
657,8,0.11775370000000152,112.48968507454089,3615.0,400,0.2,100,
658,9,0.13045600000000057,109.53274207418484,4017.0,400,0.2,100,
659,10,0.14286810000000116,109.53274207418484,4418.0,400,0.2,100,
660,11,0.16206500000000013,107.15023116842951,4820.0,400,0.2,100,
661,12,0.17575930000000106,107.15023116842951,5221.0,400,0.2,100,
662,13,0.18829780000000085,101.13538223052761,5623.0,400,0.2,100,
663,14,0.20129640000000038,101.13538223052761,6024.0,400,0.2,100,
664,15,0.216288500000001,101.13538223052761,6425.0,400,0.2,100,
665,16,0.22902850000000008,97.78311859337143,6827.0,400,0.2,100,
666,17,0.2415571000000014,97.78311859337143,7228.0,400,0.2,100,
667,18,0.2545459000000001,97.78311859337143,7629.0,400,0.2,100,
668,19,0.26814610000000094,97.41810712035829,8031.0,400,0.2,100,
669,20,0.28066990000000125,97.41810712035829,8432.0,400,0.2,100,
670,21,0.3002229000000014,93.66477843095029,8834.0,400,0.2,100,
671,22,0.31292030000000004,93.66477843095029,9235.0,400,0.2,100,
672,23,0.32549830000000135,93.66477843095029,9636.0,400,0.2,100,
673,24,0.33812130000000096,93.66477843095029,10037.0,400,0.2,100,
674,25,0.3514040999999999,91.85335037393796,10439.0,400,0.2,100,
675,26,0.36672680000000035,88.3626821390364,10841.0,400,0.2,100,
676,27,0.37972670000000086,88.3626821390364,11242.0,400,0.2,100,
677,28,0.3935088000000011,88.3626821390364,11643.0,400,0.2,100,
678,29,0.40653960000000033,88.3626821390364,12044.0,400,0.2,100,
679,30,0.42190120000000064,88.3626821390364,12445.0,400,0.2,100,
680,31,0.4350215000000013,86.64080185261132,12847.0,400,0.2,100,
681,32,0.4477808000000003,86.64080185261132,13248.0,400,0.2,100,
682,33,0.46062090000000033,86.64080185261132,13649.0,400,0.2,100,
683,34,0.47585740000000065,86.64080185261132,14050.0,400,0.2,100,
684,35,0.48837940000000124,86.64080185261132,14451.0,400,0.2,100,
685,36,0.5027792000000009,86.64080185261132,14852.0,400,0.2,100,
686,37,0.5165350000000011,86.64080185261132,15253.0,400,0.2,100,
687,38,0.5299450000000014,84.32870872287336,15655.0,400,0.2,100,
688,39,0.5425315000000008,84.32870872287336,16056.0,400,0.2,100,
689,40,0.5552561000000011,84.32870872287336,16457.0,400,0.2,100,
690,41,0.5680130999999999,84.32870872287336,16858.0,400,0.2,100,
691,42,0.5808483000000013,84.32870872287336,17259.0,400,0.2,100,
692,43,0.5946132000000013,83.8303965555163,17661.0,400,0.2,100,
693,44,0.6099644000000009,83.8303965555163,18062.0,400,0.2,100,
694,45,0.6226251000000005,83.71888964497606,18464.0,400,0.2,100,
695,46,0.6366738999999999,82.21401640922652,18866.0,400,0.2,100,
696,47,0.6492560000000012,81.24675368997647,19268.0,400,0.2,100,
697,48,0.6620923000000012,81.24675368997647,19669.0,400,0.2,100,
698,49,0.6757629999999999,80.45259314412851,20071.0,400,0.2,100,
699,50,0.6894496000000014,80.45259314412851,20472.0,400,0.2,100,
700,51,0.7087710000000005,79.86267865251529,20874.0,400,0.2,100,
701,52,0.7223047999999999,79.6303735436867,21276.0,400,0.2,100,
702,53,0.7377736000000006,79.6303735436867,21677.0,400,0.2,100,
703,54,0.7523904000000012,79.6303735436867,22078.0,400,0.2,100,
704,55,0.7657794000000013,79.6303735436867,22479.0,400,0.2,100,
705,56,0.7785761000000004,79.6303735436867,22880.0,400,0.2,100,
706,57,0.7911810000000017,78.2462985062255,23282.0,400,0.2,100,
707,58,0.8038240999999999,78.2462985062255,23683.0,400,0.2,100,
708,59,0.8171737999999991,78.2462985062255,24084.0,400,0.2,100,
709,60,0.003836500000002019,78.2462985062255,24485.0,400,0.2,100,
710,61,0.024110600000000204,78.2462985062255,24886.0,400,0.2,100,
711,62,0.03722580000000164,78.2462985062255,25287.0,400,0.2,100,
712,63,0.05141079999999931,78.2462985062255,25688.0,400,0.2,100,
713,64,0.06609150000000241,78.2462985062255,26089.0,400,0.2,100,
714,65,0.07899490000000142,78.2462985062255,26490.0,400,0.2,100,
715,66,0.09352100000000263,78.2462985062255,26891.0,400,0.2,100,
716,67,0.10754900000000234,78.2462985062255,27292.0,400,0.2,100,
717,0,0.0036193999999998283,182.4047677062297,400.0,400,0.4,100,
718,1,0.02139179999999996,142.54259179228586,802.0,400,0.4,100,
719,2,0.03462440000000022,139.2891212635777,1204.0,400,0.4,100,
720,3,0.04796289999999992,125.69671354066762,1606.0,400,0.4,100,
721,4,0.06269090000000155,125.69671354066762,2007.0,400,0.4,100,
722,5,0.07630990000000004,125.69671354066762,2408.0,400,0.4,100,
723,6,0.09013090000000012,122.76541464237722,2810.0,400,0.4,100,
724,7,0.1046168999999999,118.77444817889163,3212.0,400,0.4,100,
725,8,0.11775370000000152,118.77444817889163,3613.0,400,0.4,100,
726,9,0.13045600000000057,109.81029461787944,4015.0,400,0.4,100,
727,10,0.14286810000000116,109.81029461787944,4416.0,400,0.4,100,
728,11,0.16206500000000013,107.94538666594799,4818.0,400,0.4,100,
729,12,0.17575930000000106,104.08497107508967,5220.0,400,0.4,100,
730,13,0.18829780000000085,104.08497107508967,5621.0,400,0.4,100,
731,14,0.20129640000000038,98.60742822732146,6023.0,400,0.4,100,
732,15,0.216288500000001,98.02106813756542,6425.0,400,0.4,100,
733,16,0.22902850000000008,98.02106813756542,6826.0,400,0.4,100,
734,17,0.2415571000000014,98.02106813756542,7227.0,400,0.4,100,
735,18,0.2545459000000001,96.46634591909573,7629.0,400,0.4,100,
736,19,0.26814610000000094,95.8899403774206,8031.0,400,0.4,100,
737,20,0.28066990000000125,95.8899403774206,8432.0,400,0.4,100,
738,21,0.3002229000000014,93.45779190765465,8834.0,400,0.4,100,
739,22,0.31292030000000004,93.45779190765465,9235.0,400,0.4,100,
740,23,0.32549830000000135,90.89289046843246,9637.0,400,0.4,100,
741,24,0.33812130000000096,90.89289046843246,10038.0,400,0.4,100,
742,25,0.3514040999999999,90.64815418002254,10440.0,400,0.4,100,
743,26,0.36672680000000035,89.14676961776722,10842.0,400,0.4,100,
744,27,0.37972670000000086,89.14676961776722,11243.0,400,0.4,100,
745,28,0.3935088000000011,88.04778403220185,11645.0,400,0.4,100,
746,29,0.40653960000000033,88.04778403220185,12046.0,400,0.4,100,
747,30,0.42190120000000064,87.96365196651554,12448.0,400,0.4,100,
748,31,0.4350215000000013,87.96365196651554,12849.0,400,0.4,100,
749,32,0.4477808000000003,86.63718267676008,13251.0,400,0.4,100,
750,33,0.46062090000000033,86.63718267676008,13652.0,400,0.4,100,
751,34,0.47585740000000065,84.35293002115193,14054.0,400,0.4,100,
752,35,0.48837940000000124,84.35293002115193,14455.0,400,0.4,100,
753,36,0.5027792000000009,81.8548028621353,14857.0,400,0.4,100,
754,37,0.5165350000000011,80.79409816143225,15259.0,400,0.4,100,
755,38,0.5299450000000014,80.79409816143225,15660.0,400,0.4,100,
756,39,0.5425315000000008,80.79409816143225,16061.0,400,0.4,100,
757,40,0.5552561000000011,80.79409816143225,16462.0,400,0.4,100,
758,41,0.5680130999999999,80.79409816143225,16863.0,400,0.4,100,
759,42,0.5808483000000013,80.79409816143225,17264.0,400,0.4,100,
760,43,0.5946132000000013,80.79409816143225,17665.0,400,0.4,100,
761,44,0.6099644000000009,80.79409816143225,18066.0,400,0.4,100,
762,45,0.6226251000000005,80.79409816143225,18467.0,400,0.4,100,
763,46,0.6366738999999999,80.2919453383365,18869.0,400,0.4,100,
764,47,0.6492560000000012,80.2919453383365,19270.0,400,0.4,100,
765,48,0.6620923000000012,78.3229799715724,19672.0,400,0.4,100,
766,49,0.6757629999999999,78.3229799715724,20073.0,400,0.4,100,
767,50,0.6894496000000014,74.94191833584654,20475.0,400,0.4,100,
768,51,0.7087710000000005,74.94191833584654,20876.0,400,0.4,100,
769,52,0.7223047999999999,74.94191833584654,21277.0,400,0.4,100,
770,53,0.7377736000000006,74.94191833584654,21678.0,400,0.4,100,
771,54,0.7523904000000012,74.94191833584654,22079.0,400,0.4,100,
772,55,0.7657794000000013,74.94191833584654,22480.0,400,0.4,100,
773,56,0.7785761000000004,74.94191833584654,22881.0,400,0.4,100,
774,57,0.7911810000000017,74.28770609328973,23283.0,400,0.4,100,
775,58,0.8038240999999999,74.28770609328973,23684.0,400,0.4,100,
776,59,0.8171737999999991,74.28770609328973,24085.0,400,0.4,100,
777,60,0.003836500000002019,74.28770609328973,24486.0,400,0.4,100,
778,61,0.024110600000000204,73.29820950559315,24888.0,400,0.4,100,
779,62,0.03722580000000164,73.29820950559315,25289.0,400,0.4,100,
780,63,0.05141079999999931,73.29820950559315,25690.0,400,0.4,100,
781,64,0.06609150000000241,73.29820950559315,26091.0,400,0.4,100,
782,65,0.07899490000000142,73.29820950559315,26492.0,400,0.4,100,
783,66,0.09352100000000263,73.29820950559315,26893.0,400,0.4,100,
784,67,0.10754900000000234,73.29820950559315,27294.0,400,0.4,100,
785,68,0.12043560000000042,73.29820950559315,27695.0,400,0.4,100,
786,69,0.13306320000000227,73.29820950559315,28096.0,400,0.4,100,
787,70,0.14974929999999986,73.29820950559315,28497.0,400,0.4,100,
788,71,0.17023430000000062,73.29820950559315,28898.0,400,0.4,100,
789,0,0.0036193999999998283,182.4047677062297,400.0,400,0.6,100,
790,1,0.02139179999999996,139.09466344813777,802.0,400,0.6,100,
791,2,0.03462440000000022,139.09466344813777,1203.0,400,0.6,100,
792,3,0.04796289999999992,135.9060330615804,1605.0,400,0.6,100,
793,4,0.06269090000000155,135.9060330615804,2006.0,400,0.6,100,
794,5,0.07630990000000004,130.36599867154214,2408.0,400,0.6,100,
795,6,0.09013090000000012,130.36599867154214,2809.0,400,0.6,100,
