,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
152,20,147.95820359554406,1558,1.2473460999899544,"[10, 9, 11, 0, 5, 3, 8, 13, 2, 12, 16, 14, 1, 18, 4, 15, 19, 6, 7, 17]",15,100,13
153,50,142.87513396857534,1591,1.2759213999961503,"[10, 9, 11, 0, 5, 3, 8, 13, 14, 12, 19, 2, 1, 18, 4, 15, 16, 7, 6, 17]",15,100,13
154,100,107.56333830205509,1645,1.3106684000231326,"[10, 3, 11, 0, 5, 9, 8, 13, 15, 17, 12, 2, 1, 18, 4, 14, 16, 7, 6, 19]",15,100,13
155,0,215.83077783810194,1645,1.3281276000197977,"[12, 13, 2, 0, 3, 14, 1, 18, 9, 15, 6, 10, 16, 11, 8, 17, 7, 5, 19, 4]",15,100,14
156,10,156.78104851548937,1661,1.350979000038933,"[2, 11, 5, 0, 3, 7, 16, 10, 9, 15, 6, 18, 1, 13, 8, 17, 14, 12, 19, 4]",15,100,14
157,20,150.20345192190774,1674,1.3738544000079855,"[19, 11, 5, 0, 3, 7, 16, 10, 9, 13, 17, 18, 1, 15, 8, 6, 14, 12, 2, 4]",15,100,14
158,50,130.86916130024338,1707,1.4023966999957338,"[0, 11, 5, 3, 19, 7, 16, 10, 9, 13, 17, 4, 1, 15, 8, 6, 14, 12, 2, 18]",15,100,14
159,100,122.78356690685582,1760,1.4393074000254273,"[11, 0, 5, 3, 10, 16, 7, 19, 9, 13, 17, 4, 1, 15, 8, 6, 14, 12, 2, 18]",15,100,14
160,0,194.5560149341999,1760,1.4587106000399217,"[3, 13, 8, 10, 1, 15, 7, 4, 6, 18, 11, 17, 2, 9, 5, 0, 16, 19, 12, 14]",15,100,15
161,10,159.16413982059916,1774,1.4819132999982685,"[3, 13, 8, 10, 6, 2, 12, 4, 1, 11, 18, 17, 15, 9, 5, 0, 16, 19, 7, 14]",15,100,15
162,20,153.52451770060094,1786,1.5037648000288755,"[9, 13, 8, 10, 6, 2, 12, 4, 1, 11, 18, 17, 15, 3, 0, 5, 16, 19, 7, 14]",15,100,15
163,50,141.74889114740878,1820,1.533176500000991,"[17, 13, 16, 10, 6, 2, 12, 4, 1, 11, 18, 5, 9, 3, 0, 15, 8, 19, 7, 14]",15,100,15
164,100,112.04199276236086,1876,1.5716178999864496,"[17, 13, 9, 16, 7, 12, 2, 4, 1, 18, 0, 5, 10, 3, 11, 15, 8, 19, 6, 14]",15,100,15
165,0,197.66649171001617,0,0.00011909997556358576,"[19, 3, 18, 6, 13, 4, 0, 17, 12, 11, 15, 10, 9, 2, 16, 7, 8, 1, 5, 14]",20,100,0
166,10,157.44548442612236,15,0.021246899967081845,"[13, 3, 5, 0, 19, 6, 4, 17, 12, 11, 2, 10, 9, 15, 16, 7, 8, 1, 18, 14]",20,100,0
167,20,152.150339253296,28,0.04051750001963228,"[13, 3, 5, 6, 19, 12, 4, 17, 0, 11, 2, 10, 9, 15, 16, 7, 8, 14, 18, 1]",20,100,0
168,50,140.55735431027512,60,0.06108519999543205,"[13, 3, 2, 6, 19, 12, 17, 4, 0, 11, 5, 10, 9, 15, 16, 7, 8, 14, 18, 1]",20,100,0
169,100,120.66388940724924,116,0.08510169998044148,"[18, 5, 13, 6, 19, 14, 17, 1, 0, 11, 3, 10, 9, 15, 16, 7, 8, 4, 2, 12]",20,100,0
170,0,199.06439337919784,116,0.10570690000895411,"[11, 12, 18, 10, 17, 13, 14, 1, 3, 5, 16, 15, 6, 7, 19, 2, 9, 0, 8, 4]",20,100,1
171,10,174.0423048600671,132,0.12575499998638406,"[11, 8, 18, 17, 10, 13, 15, 12, 3, 5, 16, 14, 6, 7, 19, 9, 0, 2, 1, 4]",20,100,1
172,20,149.74508421946697,147,0.14544360002037138,"[11, 8, 9, 17, 16, 13, 15, 12, 3, 5, 2, 14, 6, 7, 19, 10, 4, 18, 1, 0]",20,100,1
173,50,124.47484054634016,182,0.16720550000900403,"[11, 3, 9, 13, 16, 8, 15, 10, 12, 5, 2, 14, 6, 7, 19, 17, 4, 18, 1, 0]",20,100,1
174,100,113.95742869507612,235,0.19107010000152513,"[11, 3, 9, 13, 16, 19, 15, 8, 10, 5, 2, 14, 6, 7, 12, 17, 4, 18, 1, 0]",20,100,1
175,0,221.82912613453857,235,0.21029339998494834,"[18, 13, 3, 0, 14, 5, 9, 1, 15, 10, 17, 8, 16, 6, 11, 7, 2, 4, 19, 12]",20,100,2
176,10,201.0057355736195,250,0.2308267999906093,"[6, 12, 3, 18, 14, 5, 9, 1, 15, 10, 13, 8, 16, 0, 11, 7, 2, 19, 4, 17]",20,100,2
177,20,184.06281765429443,263,0.2538549000164494,"[4, 14, 3, 18, 12, 5, 9, 8, 15, 10, 13, 1, 16, 0, 11, 7, 2, 19, 6, 17]",20,100,2
178,50,164.76835052420114,302,0.27943479997338727,"[4, 1, 14, 18, 12, 5, 0, 8, 19, 6, 7, 2, 16, 13, 11, 3, 9, 15, 10, 17]",20,100,2
179,100,133.52703616621307,361,0.30581140000140294,"[4, 1, 11, 18, 12, 3, 0, 13, 8, 16, 7, 14, 6, 19, 5, 10, 9, 15, 17, 2]",20,100,2
180,0,173.10991289800629,361,0.32546750002074987,"[7, 13, 0, 15, 11, 6, 19, 16, 14, 17, 8, 10, 5, 18, 3, 12, 2, 4, 1, 9]",20,100,3
181,10,157.22189032913099,377,0.34777649998432025,"[8, 13, 0, 7, 11, 19, 6, 16, 14, 17, 18, 3, 5, 10, 15, 12, 2, 4, 1, 9]",20,100,3
182,20,144.5063370095714,390,0.36878610000712797,"[8, 13, 19, 7, 11, 12, 6, 16, 14, 17, 18, 5, 3, 10, 15, 0, 2, 4, 1, 9]",20,100,3
183,50,132.4965609561216,424,0.3937333999783732,"[8, 13, 7, 15, 11, 12, 6, 16, 14, 17, 2, 5, 3, 10, 1, 0, 18, 4, 19, 9]",20,100,3
184,100,123.01367257927126,480,0.42059220001101494,"[8, 13, 7, 15, 11, 0, 6, 16, 14, 17, 12, 10, 3, 5, 1, 4, 18, 2, 19, 9]",20,100,3
185,0,198.65968475823658,480,0.4407766999793239,"[10, 19, 3, 1, 17, 14, 0, 16, 15, 9, 5, 4, 8, 18, 7, 12, 13, 6, 2, 11]",20,100,4
186,10,177.9167333461151,494,0.4622696000151336,"[19, 10, 3, 1, 17, 14, 6, 16, 15, 9, 5, 2, 8, 18, 4, 12, 13, 0, 7, 11]",20,100,4
187,20,151.61614808461417,507,0.4857316999696195,"[19, 10, 3, 8, 17, 14, 6, 16, 15, 9, 5, 2, 1, 18, 4, 7, 13, 12, 0, 11]",20,100,4
188,50,138.3498761270822,542,0.5136749999946915,"[4, 10, 3, 8, 6, 14, 16, 7, 15, 9, 5, 2, 1, 18, 12, 17, 13, 19, 0, 11]",20,100,4
189,100,121.6016950336069,595,0.5426370999775827,"[4, 10, 3, 5, 19, 13, 16, 7, 15, 9, 8, 2, 1, 18, 12, 17, 14, 6, 0, 11]",20,100,4
190,0,211.85610481144838,595,0.5632707999902777,"[9, 4, 15, 6, 7, 10, 12, 5, 18, 13, 8, 2, 3, 1, 17, 16, 0, 14, 19, 11]",20,100,5
191,10,172.15639577089476,610,0.5856698999996297,"[9, 14, 10, 16, 7, 15, 12, 5, 18, 13, 8, 19, 3, 1, 17, 6, 2, 4, 0, 11]",20,100,5
192,20,165.90920997094537,621,0.6077521999832243,"[9, 13, 10, 16, 7, 15, 12, 5, 18, 14, 8, 19, 3, 1, 17, 6, 2, 4, 0, 11]",20,100,5
193,50,132.8580308840985,656,0.6335361999808811,"[9, 15, 19, 16, 7, 8, 6, 4, 18, 14, 13, 10, 3, 1, 17, 12, 2, 5, 0, 11]",20,100,5
194,100,123.10595737667393,710,0.6663688999833539,"[9, 19, 6, 16, 7, 8, 15, 18, 4, 12, 13, 10, 3, 1, 17, 14, 2, 5, 0, 11]",20,100,5
195,0,183.16085772420763,710,0.6875807999749668,"[8, 1, 18, 3, 10, 0, 4, 5, 2, 16, 17, 9, 11, 19, 13, 14, 7, 15, 12, 6]",20,100,6
196,10,169.3271738511478,723,0.7103000999777578,"[19, 1, 18, 3, 10, 5, 4, 0, 15, 16, 17, 9, 11, 8, 13, 14, 7, 2, 12, 6]",20,100,6
197,20,159.20801138121234,735,0.7332279999973252,"[19, 1, 18, 3, 10, 5, 4, 17, 15, 16, 7, 9, 11, 8, 13, 14, 0, 2, 12, 6]",20,100,6
198,50,148.60780759033256,768,0.7615174999809824,"[19, 1, 18, 3, 10, 0, 4, 17, 7, 16, 15, 9, 11, 8, 13, 14, 2, 5, 12, 6]",20,100,6
199,100,135.86387578585345,824,0.7929756999947131,"[11, 1, 18, 3, 10, 0, 4, 14, 7, 16, 8, 9, 13, 15, 2, 17, 12, 5, 19, 6]",20,100,6
200,0,180.24677033854616,824,0.8149110999656841,"[18, 8, 16, 19, 13, 12, 4, 3, 9, 7, 10, 11, 1, 14, 6, 15, 2, 5, 17, 0]",20,100,7
201,10,162.95060086361016,838,0.8384804999805056,"[7, 8, 16, 19, 13, 18, 4, 3, 10, 12, 2, 11, 1, 14, 6, 15, 9, 5, 17, 0]",20,100,7
202,20,144.75688235099608,852,0.8634414999978617,"[7, 16, 8, 19, 5, 18, 1, 3, 10, 12, 2, 11, 4, 0, 6, 15, 9, 13, 17, 14]",20,100,7
203,50,131.0636123032573,886,0.8914666000055149,"[7, 15, 8, 19, 2, 18, 1, 4, 10, 12, 5, 11, 0, 3, 6, 16, 9, 13, 17, 14]",20,100,7
204,100,110.76697989535839,942,0.9239320000051521,"[7, 8, 15, 9, 13, 4, 1, 18, 12, 10, 5, 11, 0, 3, 19, 16, 6, 2, 17, 14]",20,100,7
205,0,191.64386124011446,942,0.945715099980589,"[3, 11, 16, 13, 9, 10, 5, 17, 14, 18, 7, 2, 4, 6, 1, 8, 0, 12, 19, 15]",20,100,8
206,10,164.08969767453237,956,0.969770299969241,"[3, 11, 16, 7, 9, 10, 5, 18, 14, 17, 19, 2, 4, 1, 6, 8, 0, 12, 13, 15]",20,100,8
207,20,148.54603481666737,968,0.9935221999767236,"[3, 11, 16, 7, 9, 10, 5, 18, 14, 17, 12, 2, 4, 1, 6, 8, 13, 19, 0, 15]",20,100,8
208,50,127.11751942555789,1002,1.0223813999909908,"[3, 11, 16, 7, 13, 10, 9, 6, 14, 17, 12, 2, 4, 1, 18, 8, 15, 19, 0, 5]",20,100,8
209,100,97.57336159655405,1056,1.056217800010927,"[3, 19, 16, 7, 13, 15, 8, 6, 14, 17, 12, 2, 4, 1, 18, 9, 10, 5, 0, 11]",20,100,8
210,0,210.5299450920501,1056,1.0800875999848358,"[13, 6, 11, 14, 12, 8, 16, 2, 3, 4, 10, 15, 18, 19, 9, 7, 17, 0, 1, 5]",20,100,9
211,10,180.02762576186547,1071,1.106664000020828,"[16, 6, 1, 14, 19, 8, 13, 5, 3, 4, 10, 15, 18, 11, 9, 7, 17, 0, 12, 2]",20,100,9
212,20,178.53741767333457,1082,1.1328476999769919,"[16, 6, 1, 14, 19, 8, 13, 3, 5, 4, 10, 15, 18, 11, 9, 7, 17, 0, 12, 2]",20,100,9
213,50,150.48742440464974,1121,1.1631026999675669,"[1, 6, 14, 17, 15, 8, 13, 2, 18, 4, 11, 19, 5, 10, 9, 7, 16, 3, 0, 12]",20,100,9
214,100,131.8643366459288,1178,1.198533500020858,"[1, 6, 14, 17, 15, 8, 9, 11, 18, 4, 2, 12, 10, 13, 19, 16, 7, 3, 0, 5]",20,100,9
215,0,227.3397183516238,1178,1.2212587000103667,"[18, 0, 19, 1, 7, 17, 10, 13, 9, 14, 11, 15, 12, 8, 6, 4, 2, 3, 16, 5]",20,100,10
216,10,167.8873578654826,1195,1.2469068000209518,"[18, 0, 14, 6, 7, 17, 10, 13, 8, 16, 11, 3, 9, 12, 1, 4, 2, 19, 15, 5]",20,100,10
217,20,160.29993903755602,1209,1.2735550999641418,"[11, 0, 19, 6, 7, 17, 10, 13, 8, 16, 18, 3, 2, 12, 1, 4, 14, 9, 15, 5]",20,100,10
218,50,137.64377958128927,1245,1.3070246999850497,"[11, 0, 17, 6, 7, 19, 10, 12, 14, 16, 13, 5, 2, 18, 1, 4, 9, 8, 15, 3]",20,100,10
219,100,132.95807254326445,1298,1.343807699973695,"[11, 0, 17, 6, 16, 19, 10, 5, 14, 7, 13, 2, 12, 18, 1, 4, 9, 8, 15, 3]",20,100,10
220,0,202.13805125898858,1298,1.3668580999947153,"[9, 17, 10, 14, 8, 18, 1, 6, 16, 7, 12, 19, 15, 11, 5, 3, 2, 0, 13, 4]",20,100,11
221,10,156.26156008245326,1314,1.3927644999930635,"[2, 13, 8, 14, 1, 0, 3, 6, 16, 7, 12, 19, 15, 11, 5, 10, 9, 18, 17, 4]",20,100,11
222,20,145.84197308235312,1325,1.4206475999671966,"[2, 13, 8, 14, 17, 0, 3, 6, 16, 7, 12, 19, 15, 11, 5, 10, 9, 18, 1, 4]",20,100,11
223,50,143.54651979211295,1358,1.4548283999902196,"[2, 13, 8, 14, 17, 0, 3, 7, 16, 6, 12, 19, 10, 5, 11, 15, 9, 18, 1, 4]",20,100,11
224,100,131.9258522040608,1413,1.4937914999900386,"[2, 15, 8, 14, 17, 11, 0, 7, 16, 6, 12, 18, 10, 5, 3, 9, 13, 19, 1, 4]",20,100,11
225,0,234.21627903450909,1413,1.5173276999848895,"[19, 3, 14, 8, 10, 13, 0, 1, 18, 15, 4, 6, 12, 5, 16, 17, 9, 2, 7, 11]",20,100,12
226,10,219.30598725559798,1428,1.5439807999646291,"[14, 18, 19, 8, 10, 13, 0, 1, 3, 15, 12, 5, 16, 6, 4, 17, 9, 2, 7, 11]",20,100,12
227,20,158.34938438253258,1442,1.572143099969253,"[0, 18, 15, 8, 10, 5, 14, 1, 3, 19, 9, 13, 16, 6, 4, 17, 12, 2, 7, 11]",20,100,12
228,50,140.0898797293307,1475,1.6051312999916263,"[0, 18, 8, 15, 10, 19, 14, 7, 3, 5, 9, 13, 16, 6, 4, 17, 12, 2, 1, 11]",20,100,12
229,100,116.74547117006321,1533,1.6459109999705106,"[0, 10, 8, 15, 9, 3, 5, 6, 19, 13, 2, 4, 16, 7, 14, 17, 12, 18, 1, 11]",20,100,12
230,0,181.94134999662845,1533,1.6727376999915577,"[10, 8, 11, 17, 5, 13, 15, 3, 2, 12, 16, 19, 1, 18, 4, 9, 14, 6, 7, 0]",20,100,13
231,10,168.15872121725374,1546,1.6998799999710172,"[10, 15, 11, 17, 5, 3, 8, 13, 2, 12, 16, 14, 1, 18, 4, 9, 19, 6, 7, 0]",20,100,13
232,20,147.95820359554406,1558,1.729156100016553,"[10, 9, 11, 0, 5, 3, 8, 13, 2, 12, 16, 14, 1, 18, 4, 15, 19, 6, 7, 17]",20,100,13
233,50,142.87513396857534,1591,1.7647309000021778,"[10, 9, 11, 0, 5, 3, 8, 13, 14, 12, 19, 2, 1, 18, 4, 15, 16, 7, 6, 17]",20,100,13
234,100,107.56333830205509,1645,1.8061006999923848,"[10, 3, 11, 0, 5, 9, 8, 13, 15, 17, 12, 2, 1, 18, 4, 14, 16, 7, 6, 19]",20,100,13
235,0,215.83077783810194,1645,1.8306739999679849,"[12, 13, 2, 0, 3, 14, 1, 18, 9, 15, 6, 10, 16, 11, 8, 17, 7, 5, 19, 4]",20,100,14
236,10,156.78104851548937,1661,1.8592284999904223,"[2, 11, 5, 0, 3, 7, 16, 10, 9, 15, 6, 18, 1, 13, 8, 17, 14, 12, 19, 4]",20,100,14
237,20,150.20345192190774,1674,1.8881712000002153,"[19, 11, 5, 0, 3, 7, 16, 10, 9, 13, 17, 18, 1, 15, 8, 6, 14, 12, 2, 4]",20,100,14
238,50,130.86916130024338,1707,1.9242502999841236,"[0, 11, 5, 3, 19, 7, 16, 10, 9, 13, 17, 4, 1, 15, 8, 6, 14, 12, 2, 18]",20,100,14
239,100,122.78356690685582,1760,1.968838099972345,"[11, 0, 5, 3, 10, 16, 7, 19, 9, 13, 17, 4, 1, 15, 8, 6, 14, 12, 2, 18]",20,100,14
240,0,194.5560149341999,1760,1.9937708000070415,"[3, 13, 8, 10, 1, 15, 7, 4, 6, 18, 11, 17, 2, 9, 5, 0, 16, 19, 12, 14]",20,100,15
241,10,159.16413982059916,1774,2.023554500017781,"[3, 13, 8, 10, 6, 2, 12, 4, 1, 11, 18, 17, 15, 9, 5, 0, 16, 19, 7, 14]",20,100,15
242,20,153.52451770060094,1786,2.053647099994123,"[9, 13, 8, 10, 6, 2, 12, 4, 1, 11, 18, 17, 15, 3, 0, 5, 16, 19, 7, 14]",20,100,15
243,50,141.74889114740878,1820,2.0915000999812037,"[17, 13, 16, 10, 6, 2, 12, 4, 1, 11, 18, 5, 9, 3, 0, 15, 8, 19, 7, 14]",20,100,15
244,100,112.04199276236086,1876,2.135648099996615,"[17, 13, 9, 16, 7, 12, 2, 4, 1, 18, 0, 5, 10, 3, 11, 15, 8, 19, 6, 14]",20,100,15
245,0,192.53903106741575,1876,2.1608506999909878,"[7, 0, 9, 6, 5, 11, 1, 3, 18, 19, 14, 13, 17, 12, 16, 15, 2, 4, 10, 8]",20,100,16
246,10,184.18610425139758,1890,2.189652399974875,"[7, 0, 9, 6, 5, 11, 1, 3, 18, 2, 19, 10, 17, 12, 16, 15, 13, 4, 14, 8]",20,100,16
247,20,176.62330687228427,1901,2.2199970000074245,"[9, 0, 7, 6, 5, 11, 1, 3, 18, 2, 19, 10, 17, 12, 16, 15, 13, 4, 14, 8]",20,100,16
248,50,137.786988809181,1941,2.257906600018032,"[9, 10, 0, 18, 5, 3, 11, 1, 17, 2, 19, 16, 14, 12, 7, 8, 13, 6, 4, 15]",20,100,16
249,100,122.34731444308693,1995,2.3086572000174783,"[9, 10, 0, 3, 5, 18, 11, 1, 17, 2, 19, 4, 14, 12, 6, 16, 13, 7, 8, 15]",20,100,16
250,0,200.27295356257676,1995,2.334668800001964,"[6, 1, 9, 0, 4, 16, 2, 7, 3, 19, 14, 12, 17, 5, 10, 18, 8, 13, 15, 11]",20,100,17
251,10,190.8685004611163,2006,2.3657952999928966,"[6, 1, 2, 0, 4, 16, 9, 7, 3, 19, 14, 12, 17, 5, 10, 18, 8, 13, 15, 11]",20,100,17
252,20,163.81862016999364,2020,2.3958330000168644,"[9, 1, 3, 0, 17, 16, 6, 14, 2, 19, 7, 12, 4, 5, 10, 18, 8, 13, 15, 11]",20,100,17
253,50,137.34891465782448,2056,2.4355701999738812,"[9, 18, 3, 0, 7, 16, 6, 14, 11, 2, 17, 1, 4, 5, 10, 12, 19, 13, 15, 8]",20,100,17
254,100,114.447279108103,2113,2.48283569997875,"[9, 3, 0, 18, 7, 16, 6, 2, 4, 1, 17, 14, 12, 5, 10, 11, 19, 13, 8, 15]",20,100,17
255,0,203.4173546348885,2113,2.5088328999700025,"[3, 0, 7, 19, 9, 11, 16, 1, 13, 4, 6, 2, 15, 18, 5, 10, 8, 14, 17, 12]",20,100,18
256,10,185.3532176778526,2128,2.5409276999998838,"[3, 0, 16, 1, 9, 11, 17, 19, 7, 4, 6, 2, 14, 18, 5, 10, 8, 15, 13, 12]",20,100,18
257,20,160.73321839337373,2141,2.5721429999684915,"[3, 0, 10, 9, 11, 1, 17, 19, 7, 4, 6, 2, 14, 18, 5, 16, 8, 15, 13, 12]",20,100,18
258,50,138.51606536591817,2178,2.611867200001143,"[3, 0, 12, 18, 11, 1, 17, 7, 2, 4, 6, 16, 14, 10, 5, 9, 8, 15, 13, 19]",20,100,18
259,100,129.15269734766102,2231,2.663193400017917,"[3, 0, 2, 18, 11, 1, 4, 6, 12, 17, 7, 16, 14, 10, 5, 9, 8, 15, 13, 19]",20,100,18
260,0,199.43789847993693,2231,2.690290600003209,"[4, 3, 1, 17, 9, 5, 11, 2, 15, 12, 6, 10, 16, 0, 18, 14, 19, 8, 7, 13]",20,100,19
261,10,182.34904613881125,2244,2.7226673999684863,"[4, 3, 1, 17, 11, 5, 12, 2, 15, 19, 6, 10, 16, 0, 18, 14, 9, 8, 7, 13]",20,100,19
262,20,171.6429095298901,2257,2.7544817000161856,"[4, 3, 0, 17, 11, 5, 12, 2, 16, 19, 15, 10, 6, 1, 18, 14, 9, 8, 7, 13]",20,100,19
263,50,138.6349080433848,2296,2.7951658999663778,"[16, 6, 0, 4, 10, 5, 18, 17, 14, 8, 15, 3, 11, 1, 12, 2, 9, 19, 7, 13]",20,100,19
264,100,124.50502920569247,2350,2.84568109997781,"[16, 6, 2, 18, 10, 5, 12, 17, 14, 8, 15, 3, 11, 1, 4, 0, 9, 19, 13, 7]",20,100,19
265,0,205.84347147103222,2350,2.873864599969238,"[8, 18, 17, 10, 13, 2, 11, 7, 14, 3, 15, 16, 12, 6, 4, 19, 1, 5, 0, 9]",20,100,20
266,10,178.59630458798944,2363,2.906878100009635,"[8, 18, 17, 10, 2, 13, 19, 7, 14, 3, 15, 16, 12, 6, 4, 11, 0, 5, 1, 9]",20,100,20
267,20,171.14544405586594,2374,2.9390732999891043,"[8, 18, 17, 10, 2, 13, 19, 7, 6, 3, 15, 16, 12, 14, 4, 11, 0, 5, 1, 9]",20,100,20
268,50,139.71971307101796,2410,2.9808495999895968,"[8, 15, 9, 10, 16, 13, 19, 7, 6, 2, 3, 18, 12, 14, 1, 11, 0, 5, 4, 17]",20,100,20
269,100,118.01285010044094,2465,3.035565599973779,"[8, 15, 9, 10, 19, 13, 16, 7, 6, 14, 12, 18, 4, 2, 1, 11, 0, 3, 5, 17]",20,100,20
